subdomain,ip,provider,detail
oit-creator-lb.oit-zotgptcreator-dev.aws.uci.edu,34.208.226.244,AWS,AMAZON/us-west-2
oit-creator-lb.oit-zotgptcreator-prod.aws.uci.edu,54.190.151.216,AWS,AMAZON/us-west-2
oit-creator-lb.oit-zotgptcreator-prod.aws.uci.edu,52.89.236.248,AWS,AMAZON/us-west-2
oit-creator-lb.oit-zotgptcreator-dev.aws.uci.edu,184.34.101.18,AWS,AMAZON/us-west-2
oit-creator-lb.oit-zotgptcreator-stage.aws.uci.edu,34.216.8.111,AWS,AMAZON/us-west-2
oit-creator-lb.oit-zotgptcreator-stage.aws.uci.edu,34.223.179.228,AWS,AMAZON/us-west-2
oit-instrbt-lb.oit-instructorbot-prod.aws.uci.edu,54.68.143.122,AWS,AMAZON/us-west-2
oit-instrbt-lb.oit-instructorbot-prod.aws.uci.edu,35.80.167.255,AWS,AMAZON/us-west-2
oit-instrbt-lb.oit-instructorbot-stage.aws.uci.edu,184.33.219.215,AWS,AMAZON/us-west-2
oit-instrbt-lb.oit-instructorbot-stage.aws.uci.edu,35.162.168.134,AWS,AMAZON/us-west-2
oit-instrbt-lb.oit-instructorbot-dev.aws.uci.edu,44.241.107.37,AWS,AMAZON/us-west-2
oit-instrbt-lb.oit-instructorbot-dev.aws.uci.edu,54.70.204.194,AWS,AMAZON/us-west-2
oit-zotdesk-lb.oit-zotdesk-dev.aws.uci.edu,44.224.156.135,AWS,AMAZON/us-west-2
oit-zotdesk-lb.oit-zotdesk-dev.aws.uci.edu,32.184.108.253,AWS,AMAZON/us-west-2
oit-zotdesk-lb.oit-zotdesk-prod.aws.uci.edu,16.144.185.57,AWS,AMAZON/us-west-2
oit-zotdesk-lb.oit-zotdesk-prod.aws.uci.edu,52.11.250.90,AWS,AMAZON/us-west-2
oit-zotsite-lb.oit-zotsites-prod.aws.uci.edu,35.82.169.84,AWS,AMAZON/us-west-2
oit-zotsite-lb.oit-zotsites-prod.aws.uci.edu,54.214.32.67,AWS,AMAZON/us-west-2
oit-zotsite-lb.oit-zotsites-stage.aws.uci.edu,100.21.124.92,AWS,AMAZON/us-west-2
oit-zotsite-lb.oit-zotsites-stage.aws.uci.edu,34.223.151.158,AWS,AMAZON/us-west-2
oit-zotdesk-lb.oit-zotdesk-stage.aws.uci.edu,52.40.51.155,AWS,AMAZON/us-west-2
oit-zotdesk-lb.oit-zotdesk-stage.aws.uci.edu,52.10.131.33,AWS,AMAZON/us-west-2
oit.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
oit.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
oit.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
oit-zotsite-lb.oit-zotsites-dev.aws.uci.edu,44.237.143.120,AWS,AMAZON/us-west-2
oit-zotsite-lb.oit-zotsites-dev.aws.uci.edu,16.144.173.184,AWS,AMAZON/us-west-2
oitnas-sd-dns-gw.es.uci.edu,132.249.215.80,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
oitnas-sd.es.uci.edu,132.249.215.78,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
oitwpdev.aws.uci.edu,52.38.64.39,AWS,AMAZON/us-west-2
okr.studentcenter.uci.edu,52.52.6.116,AWS,AMAZON/us-west-1
okrdev.studentcenter.uci.edu,13.57.144.118,AWS,AMAZON/us-west-1
ombuds.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
ombuds.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
ombuds.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
omekas-dev.lib.uci.edu,54.185.52.86,AWS,AMAZON/us-west-2
omeka.lib.uci.edu,34.222.43.172,AWS,AMAZON/us-west-2
omekas.lib.uci.edu,34.222.43.172,AWS,AMAZON/us-west-2
online.dtei.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
online.dtei.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
ophthalmology.uci.edu,23.185.0.3,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
or-p-web-alb-prod12.oit-ei-prod12.aws.uci.edu,184.33.233.189,AWS,AMAZON/us-west-2
or-p-web-alb-prod12.oit-ei-prod12.aws.uci.edu,54.212.18.244,AWS,AMAZON/us-west-2
oralhistory-d8.lib.uci.edu,35.166.201.126,AWS,AMAZON/us-west-2
oralhistory-d8.lib.uci.edu,44.228.101.8,AWS,AMAZON/us-west-2
oralhistory.lib.uci.edu,52.33.98.203,AWS,AMAZON/us-west-2
oralhistory.lib.uci.edu,44.246.154.158,AWS,AMAZON/us-west-2
orientation-d-web.aws.uci.edu,44.238.51.28,AWS,AMAZON/us-west-2
orientation-d-web.aws.uci.edu,184.33.28.141,AWS,AMAZON/us-west-2
orghelp.lawnet.uci.edu,142.251.34.83,GCP,"AS15169 GOOGLE - Google LLC, US"
orientation-p-web.aws.uci.edu,16.144.111.171,AWS,AMAZON/us-west-2
orientation-p-web.aws.uci.edu,52.88.181.113,AWS,AMAZON/us-west-2
orientation-lb.sait-migration-dev.aws.uci.edu,44.238.21.88,AWS,AMAZON/us-west-2
orientation-lb.sait-migration-dev.aws.uci.edu,54.69.113.101,AWS,AMAZON/us-west-2
orientation-lb.sait-migration-prod.aws.uci.edu,35.161.112.32,AWS,AMAZON/us-west-2
orientation-lb.sait-migration-prod.aws.uci.edu,52.27.162.217,AWS,AMAZON/us-west-2
orientation.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
orientation.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
orientation.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
orthopaedicsurgery.uci.edu,54.152.57.190,AWS,AMAZON/us-east-1
osc-mh-nlb-prod34.oit-sas-prod34.aws.uci.edu,184.32.17.244,AWS,AMAZON/us-west-2
osc-mh-nlb-prod34.oit-sas-prod34.aws.uci.edu,44.224.117.204,AWS,AMAZON/us-west-2
osc-mh-d-nlb-test34.oit-sas-test34.aws.uci.edu,52.38.140.46,AWS,AMAZON/us-west-2
osc-mh-d-nlb-test34.oit-sas-test34.aws.uci.edu,44.225.17.235,AWS,AMAZON/us-west-2
osc-mh-s-nlb-test34.oit-sas-test34.aws.uci.edu,35.82.168.16,AWS,AMAZON/us-west-2
osc-mh-s-nlb-test34.oit-sas-test34.aws.uci.edu,52.24.188.208,AWS,AMAZON/us-west-2
outreach.arts.uci.edu,44.242.108.187,AWS,AMAZON/us-west-2
outreach.arts.uci.edu,44.252.134.162,AWS,AMAZON/us-west-2
ovptl.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
ovptl.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
paap.due.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
paap.due.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
packagist.oit.uci.edu,35.80.145.4,AWS,AMAZON/us-west-2
palcard.uci.edu,54.71.17.101,AWS,AMAZON/us-west-2
parents.uci.edu,100.20.67.51,AWS,AMAZON/us-west-2
parents.uci.edu,184.33.177.238,AWS,AMAZON/us-west-2
parkerlab.bio.uci.edu,52.84.20.74,AWS,AMAZON/GLOBAL
parkerlab.bio.uci.edu,52.84.20.80,AWS,AMAZON/GLOBAL
parkerlab.bio.uci.edu,52.84.20.120,AWS,AMAZON/GLOBAL
parkerlab.bio.uci.edu,52.84.20.62,AWS,AMAZON/GLOBAL
parking.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
parking.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
parking.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
partnerships.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
partnerships.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
partnerships.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
partners-dev.lib.uci.edu,35.166.201.126,AWS,AMAZON/us-west-2
partners-dev.lib.uci.edu,44.228.101.8,AWS,AMAZON/us-west-2
partners.lib.uci.edu,44.246.154.158,AWS,AMAZON/us-west-2
partners.lib.uci.edu,52.33.98.203,AWS,AMAZON/us-west-2
pascal.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
pascal.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pascal.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
passport.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
passport.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
passport.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pastry.eng.uci.edu,44.242.110.74,AWS,AMAZON/us-west-2
pathology.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
pathology.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pathology.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
payamheydari.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
payamheydari.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
payamheydari.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
pbee.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pbee.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
pbee.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
pda.grad.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pda.grad.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
pda.grad.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
pdc.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
pdc.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pdc.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
peacebuilding.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
peacebuilding.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
pecelab.socsci.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pecelab.socsci.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
pecelab.socsci.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
pediatrics.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
pediatrics.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pediatrics.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
peggycarter.studentcenter.uci.edu,52.52.6.116,AWS,AMAZON/us-west-1
pel.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
peeradvisor.uci.edu,54.200.10.136,AWS,AMAZON/us-west-2
personnel.socsci.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
personnel.socsci.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
pharmsci.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pharmsci.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
pharmsci.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
phit.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
phit.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
phit.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
phibetakappa.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
phibetakappa.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
photolympics.computerstore.uci.edu,74.205.225.77,Other,"AS7381 SRS-6-Z-7381 - BroadbandONE, LLC, US"
photos.sa.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
photos.sa.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
physastroblog.ps.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
physastroblog.ps.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
physastroblog.ps.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
physiology.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
physiology.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
physiology.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
picard-nlb-prod12.uci-soceco-prod12.aws.uci.edu,52.35.231.111,AWS,AMAZON/us-west-2
picard-nlb-prod12.uci-soceco-prod12.aws.uci.edu,35.164.75.253,AWS,AMAZON/us-west-2
pjp.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
plampron.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
planningandsustainability.uci.edu,35.80.145.4,AWS,AMAZON/us-west-2
plannedgiving.uci.edu,104.19.237.119,Cloudflare,edge
plannedgiving.uci.edu,104.19.236.119,Cloudflare,edge
plikuslab.bio.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
plikuslab.bio.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
plikuslab.bio.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pmacslab.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pmacslab.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
pmacslab.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
pmr.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
pmr.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pmr.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
police.uci.edu,52.36.18.78,AWS,AMAZON/us-west-2
police.uci.edu,184.33.172.60,AWS,AMAZON/us-west-2
polisci.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
polisci.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
policies.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
policies.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
policies.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
portal.ic.uci.edu,44.250.74.128,AWS,AMAZON/us-west-2
portal.icts.uci.edu,18.246.153.177,AWS,AMAZON/us-west-2
portal.eecs.uci.edu,44.242.110.74,AWS,AMAZON/us-west-2
portal.icts.uci.edu,16.145.28.169,AWS,AMAZON/us-west-2
portal.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
portal.cee.uci.edu,44.242.110.74,AWS,AMAZON/us-west-2
portal.azureapi.zotgpt.uci.edu,172.179.148.210,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
ppe.socsci.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
ppe.socsci.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
pov.cogsci.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
pov.cogsci.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
pps.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
pov.cogsci.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
predictiontechnology.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
predictiontechnology.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
predictiontechnology.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
prehealth.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
prehealth.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
prehealth.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
prisonpandemic.uci.edu,198.202.211.1,Cloudflare,"AS209242 CLOUDFLARESPECTRUM Cloudflare, Inc., US"
privacy.uci.edu,54.71.17.101,AWS,AMAZON/us-west-2
privacy.eng.uci.edu,44.242.110.74,AWS,AMAZON/us-west-2
pratikshahlab.cohs.uci.edu,35.80.145.4,AWS,AMAZON/us-west-2
pro.uci.edu,32.184.219.143,AWS,AMAZON/us-west-2
pro.uci.edu,100.20.109.51,AWS,AMAZON/us-west-2
procurement.uci.edu,54.71.17.101,AWS,AMAZON/us-west-2
prod.apps.athletics.uci.edu,52.41.7.101,AWS,AMAZON/us-west-2
prod.apps.athletics.uci.edu,32.184.118.80,AWS,AMAZON/us-west-2
prod.assets.athletics.uci.edu,52.41.7.101,AWS,AMAZON/us-west-2
prod.assets.athletics.uci.edu,32.184.118.80,AWS,AMAZON/us-west-2
prod.data.athletics.uci.edu,32.184.118.80,AWS,AMAZON/us-west-2
prod.data.athletics.uci.edu,52.41.7.101,AWS,AMAZON/us-west-2
prod.enrollment.uci.edu,54.71.17.101,AWS,AMAZON/us-west-2
prod.students.athletics.uci.edu,52.41.7.101,AWS,AMAZON/us-west-2
prod.students.athletics.uci.edu,32.184.118.80,AWS,AMAZON/us-west-2
prod.int.athletics.uci.edu,32.184.118.80,AWS,AMAZON/us-west-2
prod.int.athletics.uci.edu,52.41.7.101,AWS,AMAZON/us-west-2
prod2.apps.athletics.uci.edu,52.41.7.101,AWS,AMAZON/us-west-2
prod2.apps.athletics.uci.edu,32.184.118.80,AWS,AMAZON/us-west-2
profiles.icts.uci.edu,52.137.191.165,Azure,"AS8075 MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US"
prod2.data.athletics.uci.edu,52.41.7.101,AWS,AMAZON/us-west-2
prod2.data.athletics.uci.edu,32.184.118.80,AWS,AMAZON/us-west-2
prod2.students.athletics.uci.edu,32.184.118.80,AWS,AMAZON/us-west-2
prod2.students.athletics.uci.edu,52.41.7.101,AWS,AMAZON/us-west-2
programs.merage.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
programs.merage.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
programs.merage.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
production.arts.uci.edu,44.242.108.187,AWS,AMAZON/us-west-2
production.arts.uci.edu,44.252.134.162,AWS,AMAZON/us-west-2
projects.eng.uci.edu,35.81.190.143,AWS,AMAZON/us-west-2
projects.mae.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
properdata.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
properdata.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
properdata.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
properai.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
properai.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
properai.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
proofpoint.oit.uci.edu,205.220.168.94,Other,"AS26211 PROOFPOINT-ASN-US-WEST - Proofpoint, Inc., US"
provost.uci.edu,35.160.148.34,AWS,AMAZON/us-west-2
provost.uci.edu,35.83.96.59,AWS,AMAZON/us-west-2
prs.uci.edu,54.71.17.101,AWS,AMAZON/us-west-2
ps.soceco.uci.edu,52.42.224.165,AWS,AMAZON/us-west-2
ps.soceco.uci.edu,44.224.174.211,AWS,AMAZON/us-west-2
ps.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
ps.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
ps.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
psac.uci.edu,35.80.145.4,AWS,AMAZON/us-west-2
psc-dr.es.uci.edu,132.249.215.230,Other,"AS195 SDSC-AS - San Diego Supercomputer Center, US"
psychologyclinic.soceco.uci.edu,44.255.169.226,AWS,AMAZON/us-west-2
psychologyclinic.soceco.uci.edu,35.155.223.179,AWS,AMAZON/us-west-2
psychiatry.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
psychiatry.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
psychiatry.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
psychlaw.soceco.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
psychlaw.soceco.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
psychlaw.soceco.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
psychology.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
psychology.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
psychology.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
publichealth.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
publichealth.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
publichealth.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
pubs.communications.uci.edu,34.111.126.37,GCP,Google Cloud/global
purchasing.uci.edu,54.71.17.101,AWS,AMAZON/us-west-2
qa.recruit.ap.uci.edu,32.185.5.40,AWS,AMAZON/us-west-2
qa.recruit.ap.uci.edu,35.155.51.121,AWS,AMAZON/us-west-2
qa.scholarconnect.uci.edu,44.237.98.173,AWS,AMAZON/us-west-2
qa.scholarconnect.uci.edu,54.201.171.215,AWS,AMAZON/us-west-2
qa.ucanr.ucrecruit-sandbox.aws.uci.edu,54.201.191.11,AWS,AMAZON/us-west-2
qa.ucanr.ucrecruit-sandbox.aws.uci.edu,16.147.125.44,AWS,AMAZON/us-west-2
qa.scholarsteps.ap.uci.edu,184.33.227.69,AWS,AMAZON/us-west-2
qa.scholarsteps.ap.uci.edu,54.191.251.15,AWS,AMAZON/us-west-2
quals.math.uci.edu,158.101.22.15,Oracle,us-phoenix-1
r2r.dev-pantheon.bio.uci.edu,23.185.0.3,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
r2r.bio.uci.edu,23.185.0.2,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
r2r.test-pantheon.bio.uci.edu,23.185.0.2,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
racialhealing.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
racialhealing.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
racialjustice.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
racialjustice.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
ra.cohs.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
ra.cohs.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
ra.cohs.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
radiology.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
radiology.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
radiology.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
radonc.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
radonc.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
radonc.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
ragan-group.eng.uci.edu,44.242.110.74,AWS,AMAZON/us-west-2
ranzlab.bio.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
ranzlab.bio.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
ranzlab.bio.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
rcems.medschool.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
rcems.medschool.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
rcems.medschool.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
rd-gateway.ad.uci.edu,35.165.202.84,AWS,AMAZON/us-west-2
rd-gateway.ad.uci.edu,54.71.142.232,AWS,AMAZON/us-west-2
rcpsl.eng.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
rcpsl.eng.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
rcpsl.eng.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
rd-gateway-dev.ad.uci.edu,34.214.82.255,AWS,AMAZON/us-west-2
rd-gateway-dev.ad.uci.edu,54.191.253.111,AWS,AMAZON/us-west-2
rd-gw-nlb-prod34.oit-ei-prod34.aws.uci.edu,35.165.202.84,AWS,AMAZON/us-west-2
rd-gw-nlb-prod34.oit-ei-prod34.aws.uci.edu,54.71.142.232,AWS,AMAZON/us-west-2
rd-gw-nlb-test12.oit-ei-test12.aws.uci.edu,34.214.82.255,AWS,AMAZON/us-west-2
rd-gw-nlb-test12.oit-ei-test12.aws.uci.edu,54.191.253.111,AWS,AMAZON/us-west-2
realestate.uci.edu,44.230.166.173,AWS,AMAZON/us-west-2
realestate.uci.edu,52.88.192.85,AWS,AMAZON/us-west-2
realtimeops.studentcenter.uci.edu,52.52.6.116,AWS,AMAZON/us-west-1
readlab.eng.uci.edu,16.147.127.77,AWS,AMAZON/us-west-2
reclaimtest20220301.sandbox.lib.uci.edu,157.245.185.55,DigitalOcean,"AS14061 DIGITALOCEAN-ASN - DigitalOcean, LLC, US"
recruit-lb.ucrecruit-live.aws.uci.edu,35.155.51.121,AWS,AMAZON/us-west-2
recruit-lb.ucrecruit-live.aws.uci.edu,32.185.5.40,AWS,AMAZON/us-west-2
recruit-lb.ucrecruit-sandbox.aws.uci.edu,54.201.191.11,AWS,AMAZON/us-west-2
recruit-lb.ucrecruit-sandbox.aws.uci.edu,16.147.125.44,AWS,AMAZON/us-west-2
recruit.ap.uci.edu,32.185.5.40,AWS,AMAZON/us-west-2
recruit.ap.uci.edu,35.155.51.121,AWS,AMAZON/us-west-2
redirect.cpit.oit.uci.edu,35.161.47.2,AWS,AMAZON/us-west-2
redirect.cpit.oit.uci.edu,44.253.119.58,AWS,AMAZON/us-west-2
reeve.uci.edu,198.202.211.1,Cloudflare,"AS209242 CLOUDFLARESPECTRUM Cloudflare, Inc., US"
reg.commencement.uci.edu,34.210.141.150,AWS,AMAZON/us-west-2
reg.commencement.uci.edu,184.33.227.227,AWS,AMAZON/us-west-2
remade.its.uci.edu,54.212.38.35,AWS,AMAZON/us-west-2
register.testingcenter.uci.edu,16.145.143.204,AWS,AMAZON/us-west-2
register.testingcenter.uci.edu,35.163.34.189,AWS,AMAZON/us-west-2
remotestrategy.ovptl.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
remotestrategy.ovptl.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
remotestrategy.ovptl.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
remotelearning.due.uci.edu,34.215.37.29,AWS,AMAZON/us-west-2
remotelearning.due.uci.edu,34.216.237.15,AWS,AMAZON/us-west-2
replay.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
replay.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
replay.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
report.oit.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
report.oit.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
report.oit.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
reports.arts.uci.edu,34.223.151.45,AWS,AMAZON/us-west-2
reports.arts.uci.edu,16.144.196.160,AWS,AMAZON/us-west-2
research.bio.uci.edu,23.185.0.2,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
research.dev-pantheon.bio.uci.edu,23.185.0.3,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
research.arts.uci.edu,16.144.196.160,AWS,AMAZON/us-west-2
research.arts.uci.edu,34.223.151.45,AWS,AMAZON/us-west-2
research.socsci.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
research.socsci.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
research.test-pantheon.bio.uci.edu,23.185.0.2,Fastly,"AS54113 FASTLY - Fastly, Inc., US"
researchdevelopment.socsci.uci.edu,34.212.51.169,AWS,AMAZON/us-west-2
researchdevelopment.socsci.uci.edu,100.23.5.176,AWS,AMAZON/us-west-2
reserve.orientation.uci.edu,52.88.181.113,AWS,AMAZON/us-west-2
reserve.orientation.uci.edu,16.144.111.171,AWS,AMAZON/us-west-2
researchjustice.newkirkcenter.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
researchjustice.newkirkcenter.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
researchjustice.newkirkcenter.uci.edu,3.133.52.101,AWS,AMAZON/us-east-2
reserveme.studentaffairs.uci.edu,52.88.238.93,AWS,AMAZON/us-west-2
reserveme.studentaffairs.uci.edu,52.37.215.234,AWS,AMAZON/us-west-2
reservations.cohs.uci.edu,3.139.126.51,AWS,AMAZON/us-east-2
reservations.cohs.uci.edu,3.135.41.1,AWS,AMAZON/us-east-2
