url,status,server,title
https://facilities.socsci.uci.edu,301,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,301 Moved Permanently
https://facilities.test-pantheon.bio.uci.edu,200,nginx,Home - Charlie Dunlop School of Biological Sciences Facilities
https://facility-nlb-prod12.uci-eng-prod12.aws.uci.edu,301,Apache,301 Moved Permanently
https://facility2.inrf.uci.edu,301,Apache,301 Moved Permanently
https://faculty.uci.edu,200,Apache/2.4.62 (Rocky Linux) mod_jk/1.2.50,UC Irvine - Faculty Profile System
https://facultyhub.ap.uci.edu,200,Microsoft-IIS/10.0,Hub
https://faculty.sites.uci.edu,200,openresty,Faculty Websites &#8211; Simple Websites for UCI Faculty
https://families.uci.edu,200,Apache/2.4.58 (IUS) OpenSSL/1.0.2k-fips PHP/7.4.33,UCI Families
https://faultline.sites.uci.edu,200,openresty,faultline &#8211; A publication from the MFA Programs in Writing at UC Irvine
https://familymed.uci.edu,302,openresty,
https://fieldstudy.soceco.uci.edu,200,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,Field Study | Field Study
https://filen2-app-nlb-dev.filenet-dev.aws.uci.edu,200,,IBM HTTP Server
https://filen2-app-nlb-prod.filenet-prod.aws.uci.edu,200,,IBM HTTP Server
https://filen2-app-nlb-stage.filenet-stage.aws.uci.edu,200,,IBM HTTP Server
https://filen3-pub-nlb-prod.filenet-prod.aws.uci.edu,200,,IBM HTTP Server
https://filenet-d.oit.uci.edu,200,,IBM HTTP Server
https://filenet-ibaw.oit.uci.edu,200,,IBM HTTP Server
https://filenet.oit.uci.edu,200,,IBM HTTP Server
https://filenet-t.oit.uci.edu,200,,IBM HTTP Server
https://fim.socsci.uci.edu,200,Vercel,Fimlabuci
https://facultydev.sites.uci.edu,302,openresty,
https://fip.uci.edu,404,Microsoft-HTTPAPI/2.0,Not Found
https://first.uci.edu,200,openresty,FIRST: First-Year Internet Required Training
https://flyevo.bio.uci.edu,200,AmazonS3,Mueller Home Page
https://floodlab.eng.uci.edu,200,openresty,
https://fm.uci.edu,200,Apache,Home // Facilities Management // UC Irvine
https://fnet-app-lb.filenet-dev.aws.uci.edu,200,,IBM HTTP Server
https://firstgen.due.uci.edu,200,openresty,UCI First Generation
https://fnet-app-lb.filenet-prod.aws.uci.edu,200,,IBM HTTP Server
https://fnet-app-lb.filenet-stage.aws.uci.edu,200,,IBM HTTP Server
https://fortinlab.bio.uci.edu,200,AmazonS3,Home | Fortin Lab @UCI
https://freshmanseminar.uci.edu,200,openresty,Freshman Seminar | UC Irvine
https://fs.uci.edu,200,Apache,Home // Financial Services Students // UC Irvine
https://freespeech.uci.edu,200,openresty,UC Irvine Free Speech
https://foundation.uci.edu,301,Apache/2.4.58 (IUS) OpenSSL/1.0.2k-fips PHP/7.4.33,
https://fundconsciousness.socsci.uci.edu,301,Apache,301 Moved Permanently
https://gartner.uci.edu,301,Apache,301 Moved Permanently
https://fyre.due.uci.edu,200,openresty,Foster Youth Resilience in Education | UC Irvine
https://fundopp.uci.edu,200,cloudflare,fundopp.uci.edu
https://garp.education.uci.edu,200,cloudflare,GENDER & ACHIEVEMENT RESEARCH PROGRAM - Home
https://frostiglab.bio.uci.edu,200,openresty,Frostig Lab
https://gd-prod-alb-prod34.oit-esms1-prod34.aws.uci.edu,403,Apache/2.4.62 (Red Hat Enterprise Linux) mod_jk/1.2.49,Test Page for the HTTP Server on Red Hat Enterprise Linux
https://food.uci.edu,200,openresty,Dining Services
https://gautlab.bio.uci.edu,301,openresty,
https://gdp.math.uci.edu,200,Caddy,GDP@UCI
https://gati.due.uci.edu,200,openresty,GATI | OVPTL
https://genomics.uci.edu,200,cloudflare,Home - Genomics Research and Technology Hub (GRT Hub)
https://german.bio.uci.edu,200,AmazonS3,German Lab :: Home
https://giftlegacy.uci.edu,403,cloudflare,Attention Required! | Cloudflare
https://gis.oit.uci.edu,200,Microsoft-IIS/10.0,gis.oit.uci.edu - /
https://ghtf.biochem.uci.edu,301,openresty,
https://github.aws.uci.edu,302,GitHub.com,
https://geri.uci.edu,301,openresty,
https://give.lib.uci.edu,403,awselb/2.0,403 Forbidden
https://giving.socsci.uci.edu,301,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,301 Moved Permanently
https://globalengagement.uci.edu,404,UploadServer,Site is not available
https://globalstudies.uci.edu,301,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,301 Moved Permanently
https://glog-web-lb.glog-dev.aws.uci.edu,503,awselb/2.0,503 Service Temporarily Unavailable
https://givingday.uci.edu,200,waitress,
https://gmp.stemcell.uci.edu,200,Apache,HOME // GMP // UC Irvine
https://give.uci.edu,200,Apache,Home - give.uci.edu
https://global.uci.edu,200,openresty,Office of Global Engagement
https://goutamreclaim.sandbox.lib.uci.edu,200,Apache,UCI Libraries Digital Sandbox Service
https://geecs.eng.uci.edu,200,openresty,Society of Graduate Electrical Engineers &amp; Computer Scientists &#8211; University of California  Irvine
https://glassercenter.uci.edu,200,Apache,The Alec Glasser Center for the Power of Music &amp; Social Change
https://grad.bio.uci.edu,200,nginx,UC Irvine BioSci Graduate Studies &amp; Support - UC Irvine Biological Sciences Graduate
https://go.merage.uci.edu,302,,
https://grad.dev-pantheon.bio.uci.edu,401,nginx,Pantheon | Site Locked
http://go-ce.uci.edu,302,,
https://grad.test-pantheon.bio.uci.edu,200,nginx,UC Irvine BioSci Graduate Studies &amp; Support - UC Irvine Biological Sciences Graduate
https://gradstudies.socsci.uci.edu,301,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,301 Moved Permanently
https://grad.oit.uci.edu,403,Apache/2.4.62 (Red Hat Enterprise Linux) mod_jk/1.2.49,Test Page for the HTTP Server on Red Hat Enterprise Linux
https://grads.soceco.uci.edu,200,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,Graduate Affairs | Graduate Student Services
https://google.uci.edu,301,openresty,
https://gps.bio.uci.edu,301,openresty,
https://grunigen.lib.uci.edu,403,awselb/2.0,403 Forbidden
https://gradtraining.socsci.uci.edu,410,openresty,WordPress &rsaquo; Error
https://graduate.eng.uci.edu,200,openresty,Engineering Graduate and Professional Studies
https://grosberglab.eng.uci.edu,200,openresty,Cardiovascular Modeling Laboratory
https://gsams-d-ui.aws.uci.edu,302,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,302 Found
https://gsams-d-ws.aws.uci.edu,403,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,403 Forbidden
https://gsams-dev.service.uci.edu,302,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,302 Found
https://grad.uci.edu,200,Apache,Home Page - UC Irvine Graduate Division
https://grants.uci.edu,200,Apache,grants.uci.edu &#8211; UCI Corporate and Foundation Relations
https://gsams-p-ui.aws.uci.edu,302,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,302 Found
https://gsams-p-ws.aws.uci.edu,403,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,403 Forbidden
https://gsams-ws-dev.service.uci.edu,403,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,403 Forbidden
https://gsams-ws.service.uci.edu,403,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,403 Forbidden
http://gush.clubs.uci.edu,301,ESF,
https://guitar-nlb-prod12.uci-eng-prod12.aws.uci.edu,200,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,
https://gsams.service.uci.edu,302,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,302 Found
https://gwenstacy.studentcenter.uci.edu,404,Microsoft-IIS/10.0,The resource cannot be found.
http://happyhogan.studentcenter.uci.edu,200,nginx/1.24.0,Welcome to nginx!
https://hack.ics.uci.edu,200,GitHub.com,Hack at UCI
https://guides.lib.uci.edu,200,nginx,Home - Research Guides at University of California Irvine
https://healthsciences.uci.edu,302,Apache,302 Found
https://hazing.uci.edu,200,openresty,UCI Hazing Prevention
https://gps-stem.grad.uci.edu,200,openresty,GPS-STEM UCI
https://hearing.uci.edu,200,cloudflare,Home - Center for Hearing Research
https://healthspan.cohs.uci.edu,200,openresty,Adding Healthy Years to Human Life
https://healthscitech.nursing.uci.edu,200,Apache,Health SciTech Group
https://helab.eng.uci.edu,200,openresty,He Lab &#8211; University of California  Irvine (UCI)
https://heart.uci.edu,200,openresty,Heart Disease Prevention Program
https://help.education.uci.edu,302,cloudflare,
https://help.lawnet.uci.edu,200,ESF,LawNet Help
https://help.replay.uci.edu,200,openresty,UCI Replay &#8211; TechSmith Relay
https://helpdesk.soceco.uci.edu,301,Apache,301 Moved Permanently
https://hero.eng.uci.edu,200,openresty,Hero Lab &#8211; We develop novel tools to explore biology and improve healthcare
https://herschel.uci.edu,200,openresty,Cooray Group | Department of Physics &amp; Astronomy - School of Physical Sciences
https://hie.eng.uci.edu,200,GitHub.com,HIE Lab | UC Irvine - High-speed Integrated Electronics
https://historyproject.uci.edu,200,openresty,UCI History Project
https://hnl.ss.uci.edu,200,ESF,HNL
https://home.due.uci.edu,301,openresty,
https://homecoming.uci.edu,200,Apache,UCI Homecoming
https://homekit.studenthealth.uci.edu,403,Apache,HTTP Server Test Page powered by: Rocky Linux
https://honors.uci.edu,200,openresty,Campuswide Honors Collegium | CHC at UC Irvine
https://honorsconvocation.uci.edu,404,Microsoft-HTTPAPI/2.0,Not Found
https://hooder-checkin.commencement.uci.edu,200,Apache,
https://housing.uci.edu,200,openresty,UCI Student Housing | Creating Places to Thrive and Connect
http://howardstark.studentcenter.uci.edu,200,nginx/1.24.0,Welcome to nginx!
https://hr-stg.oit.uci.edu,200,Apache/2.4.62 (Red Hat Enterprise Linux) mod_jk/1.2.49,
https://hr-web02-alb-prod34.oit-eas-prod34.aws.uci.edu,200,Apache/2.4.62 (Red Hat Enterprise Linux) mod_jk/1.2.49,
https://hr-web03-alb-prod34.oit-eas-prod34.aws.uci.edu,200,Apache/2.4.62 (Red Hat Enterprise Linux) mod_jk/1.2.49,Index - UCI Time Reporting System - TRS
https://hr.uci.edu,200,Apache,UCI Human Resources | Home
https://hr.studentlife.uci.edu,200,openresty,Human Resources  UCI Student Life &#038; Leadership
https://hsl.socsci.uci.edu,200,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,Home | School of Social Sciences
https://hsl.ss.uci.edu,200,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,Home | School of Social Sciences
https://hssoelabs.eng.uci.edu,200,ESF,Engineering Labs &amp; Laptops
https://humanities.uci.edu,302,,
https://hughesmedia.bio.uci.edu,200,openresty,Hughes Media &amp; Design | Innovating Science Learning through Creative Arts and Digital Media
https://humcore-2.lib.uci.edu,200,AmazonS3,Inception
https://humcore.lib.uci.edu,200,AmazonS3,HumCore 2026 Tarzan
https://hui.bme.uci.edu,200,openresty,Hui Lab &#8211; Biological Microtechnology
https://hyokyunh.sandbox.lib.uci.edu,200,Apache,Sites · Hyokyung Hwang
https://hype-noreply.hr.uci.edu,302,nginx,
https://ican.bio.uci.edu,404,Pantheon,404 - Unknown site
https://ibms10.eng.uci.edu,200,openresty,The 10th International Biofluid Mechanics and Mechanobiology Symposium (IBMS 10) &#8211; September 5-7  2025  Irvine  CA
https://ican.dev-pantheon.bio.uci.edu,401,nginx,Pantheon | Site Locked
https://ic.uci.edu,200,openresty,UCI International Center
https://ican.uci.edu,200,nginx,Irvine Center for Addiction Neuroscience (ICAN) &#8211; Irvine Center for Addiction Neuroscience (ICAN) at UCI
https://ican.test-pantheon.bio.uci.edu,200,nginx,Irvine Center for Addiction Neuroscience (ICAN) &#8211; Irvine Center for Addiction Neuroscience (ICAN) at UCI
https://id.sa.uci.edu,404,Apache,Not Found
https://icha.uci.edu,200,cloudflare,Home - Irvine Campus Housing Authority
https://icts.uci.edu,200,openresty,UC Irvine Institute for Clinical &amp; Translational Science &#8211; UC Irvine Institute for Clinical &amp; Translationa
https://ijclinic.law.uci.edu,200,openresty,International Justice Clinic
https://iisbr.uci.edu,200,openresty,Center for Biomarker &amp; Biobehavioral Research
https://illuminations.uci.edu,200,Apache,Home // Illuminations The Chancellor's Arts & Culture Initiative // UCI
https://ilssc.soceco.uci.edu,200,openresty,ILSSC – Irvine Lab for the Study of Space and Crime
https://image.zotforce-mc.uci.edu,403,AkamaiGHost,Access Denied
https://image.mc.ce.uci.edu,403,AkamaiGHost,Access Denied
https://imagine.hs.uci.edu,302,openresty,
https://immunology.uci.edu,200,cloudflare,Home - Institute for Immunology
https://immigrationresearch.uci.edu,301,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,301 Moved Permanently
https://imbs-dev.ss.uci.edu,200,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,Home | School of Social Sciences
https://imageworks.bio.uci.edu,301,openresty,
https://imaging.uci.edu,200,openresty,Campus Center for Neuroimaging
https://imeded.uci.edu,200,openresty,iMedEd &#8211; UCI School of Medicine
https://imtfi.uci.edu,301,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,301 Moved Permanently
https://impact.uci.edu,302,,
https://infectiousdiseaseinitiative.uci.edu,301,Microsoft-IIS/10.0,Document Moved
https://imri.uci.edu,200,openresty,Irvine Materials Research Institute &#8211; Driving Materials Innovation
https://imtfi-dev.ss.uci.edu,200,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,Home | IMTFI
https://innovation.uci.edu,200,nginx,UCI Beall Applied Innovation &#8211; Innovation and Entrepreneurship in Orange County  CA
https://inclusion.uci.edu,200,openresty,The Office of Inclusive Excellence
https://inp.dev-pantheon.bio.uci.edu,401,nginx,Pantheon | Site Locked
https://inp.test-pantheon.bio.uci.edu,200,nginx,University of California  Irvine &#8211; Interdepartmental Neuroscience Program &#8211; Interdepartmental Neuroscience P
https://inp.uci.edu,200,nginx,University of California  Irvine &#8211; Interdepartmental Neuroscience Program &#8211; Interdepartmental Neuroscience P
http://info.ip.ce.uci.edu,302,,
https://int.athletics.uci.edu,301,Apache,301 Moved Permanently
https://innovation.oit.uci.edu,200,openresty,Accelerating Innovation
https://imca.uci.edu,301,openresty,
https://insite.ics.uci.edu,200,cloudflare,Business - Webflow HTML website template
https://internalaws.shuttle.uci.edu,403,Apache,HTTP Server Test Page powered by: Rocky Linux
https://internationalpeergroup.uci.edu,404,Microsoft-HTTPAPI/2.0,Not Found
https://internal.jobs.uci.edu,302,nginx,
https://intranet.due.uci.edu,302,openresty,
https://inventory.educ.aws.uci.edu,200,AmazonS3,SoE Inventory Tracker
https://intra.uadv.uci.edu,200,Apache,Intranet Login &#8211; intra.uadv.uci.edu
https://intranet.ovptl.uci.edu,302,openresty,
https://iopcredit.studyabroad.uci.edu,404,Microsoft-HTTPAPI/2.0,Not Found
https://ip.extension.uci.edu,301,Apache,301 Moved Permanently
https://inrf.uci.edu,200,openresty,Integrated Nanosystems Research Facility | University of California  Irvine
https://ipat.law.uci.edu,200,openresty,UCI IP  Arts &amp; Tech Clinic – Intellectual Property  Arts  &amp; Technology Clinic
https://iplookuptool.aws.uci.edu,408,CloudFront,
https://ipg.due.uci.edu,302,openresty,
https://iseb.uci.edu,200,openresty,Interdisciplinary Science and Engineering Building
https://isi-buds.ics.uci.edu,200,GitHub.com,ISI-BUDS: ISI-BUDS 2026
https://isep.due.uci.edu,200,openresty,International Student Excellence Programs (ISEP)
https://isrw.bio.uci.edu,200,openresty,International Sleep Replay Workshop &#8211; International Sleep Replay Workshop
https://irap.uci.edu,200,openresty,UC Irvine - Institutional Research  Assessment  and Planning (IRAP)
https://it-teachingworkshop.merage.uci.edu,301,,
https://it.dos.uci.edu,302,Apache,Redirecting to https://it.dos.uci.edu/shibboleth/login
https://it.studentlife.uci.edu,200,Apache,Home - UCI SLL Info Tech
https://ithelp.hs.uci.edu,200,,UCI Health Remote Support
https://its.health.uci.edu,200,openresty,Information Technology Services
https://itsneo.health.uci.edu,200,openresty,ITS NEO
https://jamf-lb.oit-dss-dev.aws.uci.edu,503,awselb/2.0,503 Service Temporarily Unavailable
https://janeway-nlb-prod12.uci-soceco-prod12.aws.uci.edu,200,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,Page Not Found
https://jbrouwer.eng.uci.edu,200,openresty,Jack Brouwer
https://jdsylab.physics.uci.edu,200,openresty,JDSY Lab | playing with 2d materials
https://jenkins-dev.oit.uci.edu,403,Jetty(12.1.6),
https://jennalynn.sandbox.lib.uci.edu,200,Apache,UCI Libraries Digital Sandbox Service
https://jfrog.cicd.aws.uci.edu,200,,JFrog
https://jhicks.bio.uci.edu,200,AmazonS3,
https://jianglab.eng.uci.edu,200,openresty,Sunny Jiang Lab
https://jmartiny.bio.uci.edu,200,openresty,Jennifer Martiny Lab |
https://join.uci.edu,302,Apache/2.4.58 (IUS) OpenSSL/1.0.2k-fips PHP/7.4.33,
https://jobs.uci.edu,302,nginx,
https://jp.eng.uci.edu,404,openresty,Page not found &#8211; UCI-DUT Joint Program
http://kfs-dr.oit.uci.edu,302,BigIP,
https://kinglong.sandbox.lib.uci.edu,403,Apache,403 Forbidden
https://kiosk.lib.uci.edu,200,AmazonS3,Libraries Kiosk
https://kotterbo.sandbox.lib.uci.edu,200,Apache,UCI Libraries Digital Sandbox Service
https://kr-d-alb-test12.oit-eas-test12.aws.uci.edu,403,Apache/2.4.62 (Red Hat Enterprise Linux) mod_jk/1.2.50,Test Page for the HTTP Server on Red Hat Enterprise Linux
https://kr-dev.oit.uci.edu,403,Apache/2.4.62 (Red Hat Enterprise Linux) mod_jk/1.2.50,Test Page for the HTTP Server on Red Hat Enterprise Linux
https://knowledge.zotforce.uci.edu,301,cloudflare,
https://kr-p-web-alb-prod34.oit-eas-prod34.aws.uci.edu,200,Apache/2.4.62 (Red Hat Enterprise Linux) mod_jk/1.2.50,
https://kr-s-alb-test12.oit-eas-test12.aws.uci.edu,403,Apache/2.4.62 (Red Hat Enterprise Linux) mod_jk/1.2.50,Test Page for the HTTP Server on Red Hat Enterprise Linux
https://kr-stg.oit.uci.edu,403,Apache/2.4.62 (Red Hat Enterprise Linux) mod_jk/1.2.50,Test Page for the HTTP Server on Red Hat Enterprise Linux
https://kr.oit.uci.edu,200,Apache/2.4.62 (Red Hat Enterprise Linux) mod_jk/1.2.50,
https://kualidocs.oit.uci.edu,403,Apache,Test Page for the Apache HTTP Server
https://kwentuhan.sandbox.lib.uci.edu,200,Apache,Kwentuhan Oral History Project
https://kwhiteson.bio.uci.edu,200,openresty,the whiteson lab @ UCI | The Whiteson Lab studies human associated microbial and viral communities.
https://laferlalab.bio.uci.edu,200,openresty,LaFerla Lab &#8211; UC Irvine &#8211; School of Biological Sciences
https://lakey.som.uci.edu,410,openresty,WordPress &rsaquo; Error
https://lander-office.bio.uci.edu,200,openresty,Dr. Arthur Lander
https://langsci.uci.edu,301,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,301 Moved Permanently
https://languagescience.socsci.uci.edu,301,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,301 Moved Permanently
https://languagescience.ss.uci.edu,200,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,Home | School of Social Sciences
https://larc.uci.edu,200,openresty,Learning & Academic Resource Center | LARC
https://lauci.lib.uci.edu,403,awselb/2.0,403 Forbidden
https://laspadalab.medschool.uci.edu,200,openresty,La Spada Lab |
https://laurenhanks.sandbox.lib.uci.edu,403,Apache,403 Forbidden
https://latinx.uci.edu,200,openresty,UCI Latinx Resource Center
https://launchpad.merage.uci.edu,200,nginx,Home -
https://law.uci.edu,301,Apache,301 Moved Permanently
https://ldi-online.merage.uci.edu,301,cloudflare,301 Moved Permanently
https://ldi.merage.uci.edu,404,Pepyaka,
https://law34-nlb-prod34.uci-law-prod34.aws.uci.edu,404,Microsoft-HTTPAPI/2.0,Not Found
https://leadher.socsci.uci.edu,301,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,301 Moved Permanently
https://laptops.eng.uci.edu,200,ESF,Engineering Labs &amp; Laptops
https://levelup.studentcenter.uci.edu,200,Microsoft-IIS/10.0,Level Up
http://levelupdev.studentcenter.uci.edu,200,nginx/1.24.0,Welcome to nginx!
https://lib.uci.edu,403,awselb/2.0,403 Forbidden
https://leeap.bme.uci.edu,200,openresty,BioMiNT Lab &#8211; University of California  Irvine
https://lee.eng.uci.edu,200,openresty,HIER
https://lee-cemi-lab.eng.uci.edu,200,openresty,Elizabeth M.Y. Lee Research Group | Computational Engineering of Material Interfaces (CEMI) Lab &#8211; Elizabeth M.Y. L
https://libra.lib.uci.edu,403,awselb/2.0,403 Forbidden
https://lgbtrc.uci.edu,200,openresty,UCI LGBT Resource Center &#8211; A website to share information about UC Irvine&#039;s LGBT Resource Center
https://libguides.law.uci.edu,200,nginx,Home - UCI Law Research Guides at University of California  Irvine - Law Library
https://libguides.lib.uci.edu,404,nginx,
https://liferesources.uci.edu,200,Apache/2.4.58 (IUS) OpenSSL/1.0.2k-fips PHP/7.4.33,UCI Life Resources
https://ligthsaildev.ags.uci.edu,200,Apache,LAMP packaged by Bitnami
https://ligthsaildev.apad.asuci.uci.edu,200,Apache,LAMP packaged by Bitnami
https://ligthsaildev.asuci.uci.edu,200,Apache,LAMP packaged by Bitnami
https://ligthsaildev.funding.clubs.uci.edu,200,Apache,LAMP packaged by Bitnami
https://lifted.uci.edu,200,openresty,UCI LIFTED
https://ligthsaildev.vendorfair.asuci.uci.edu,200,Apache,LAMP packaged by Bitnami
https://ligthsaildev.tgif.asuci.uci.edu,200,Apache,LAMP packaged by Bitnami
https://lj20tutorial.lib.uci.edu,200,AmazonS3,Literary Journalism Tutorial
https://liu.bme.uci.edu,200,GitHub.com,Home | Liu Lab at UC Irvine
https://lomaridge.bio.uci.edu,200,nginx,The Loma Ridge Global Change Experiment | LRGCE Lomaridge
https://lin.hs.uci.edu,200,openresty,Lin Lab &#8211; Innovations in Glaucoma
http://ln.math.uci.edu,308,Caddy,
https://lomaridge.test-pantheon.bio.uci.edu,200,nginx,The Loma Ridge Global Change Experiment | LRGCE Lomaridge
https://livablecitieslab.socialecology.uci.edu,200,openresty,Livable Cities Lab | Creating liveable cities for all
https://lomaridge.dev-pantheon.bio.uci.edu,401,nginx,Pantheon | Site Locked
https://longevity.uci.edu,404,Pantheon,404 - Unknown site
https://longinstitute.uci.edu,301,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,301 Moved Permanently
https://lps.uci.edu,301,Apache/2.4.62 (Rocky Linux) OpenSSL/3.5.1,301 Moved Permanently
https://lrdp.uci.edu,302,Apache,
https://lopour.eng.uci.edu,200,openresty,Laboratory of Computational and Translational Neuroscience &#8211; Dr. Beth A. Lopour | Biomedical Engineering at the Un
https://lvaslab.education.uci.edu,301,Pepyaka,
https://lu.math.uci.edu,200,Caddy,Dr. Zhiqin Lu's Homepage
https://loudonlab.bio.uci.edu,200,openresty,Catherine Loudon (UCI) &#8211; Dept. of Ecology and Evolutionary Biology
https://m.uci.edu,302,,
https://madlab.socsci.uci.edu,301,openresty,
https://magazine.news.uci.edu,302,,
https://maggior.sandbox.lib.uci.edu,200,Apache,Medical Humanities
https://mai-jnkns-alb-test12.oit-ei-test12.aws.uci.edu,403,Jetty(12.1.6),
https://mai-nexus-alb-prod12.oit-ei-prod12.aws.uci.edu,301,Apache/2.4.37 (Red Hat Enterprise Linux),301 Moved Permanently
https://mail.afburke.sandbox.lib.uci.edu,200,Apache,Test Site
https://mail.alice.sandbox.lib.uci.edu,200,Apache,UCI Libraries Digital Sandbox Service
https://mail.aprilu.sandbox.lib.uci.edu,403,Apache,403 Forbidden
https://mail.brinkmas.sandbox.lib.uci.edu,200,Apache,UCI Libraries Digital Sandbox Service
https://mail.bzapata.sandbox.lib.uci.edu,403,Apache,403 Forbidden
https://mail.bzapata1.sandbox.lib.uci.edu,403,Apache,403 Forbidden
https://mail.danielle.sandbox.lib.uci.edu,200,Apache,UCI Libraries Digital Sandbox Service
https://mail.crodelo.sandbox.lib.uci.edu,200,Apache,My cms
https://mail.dss-park.sandbox.lib.uci.edu,200,Apache,Welcome! | My cms
https://mail.dss-test.sandbox.lib.uci.edu,302,Apache,
https://mail.egyptomania.sandbox.lib.uci.edu,200,Apache,Sites · Egyptomania
https://mail.eramirez.sandbox.lib.uci.edu,200,Apache,My cms
https://mail.daryanaz.sandbox.lib.uci.edu,200,Apache,Blue is my color &#8211; Blue
https://mail.esim.sandbox.lib.uci.edu,403,Apache,403 Forbidden
https://mail.goutamreclaim.sandbox.lib.uci.edu,200,Apache,UCI Libraries Digital Sandbox Service
https://mail.health.uci.edu,403,,Forbidden
https://mail.hs.uci.edu,403,,Forbidden
https://mail.jennalynn.sandbox.lib.uci.edu,200,Apache,UCI Libraries Digital Sandbox Service
https://mail.kinglong.sandbox.lib.uci.edu,403,Apache,403 Forbidden
https://mail.hyokyunh.sandbox.lib.uci.edu,200,Apache,Sites · Hyokyung Hwang
http://mail.lawnet.uci.edu,301,ghs,301 Moved
http://lurlabcolony.bio.uci.edu,200,CherryPy/14.0.0,GLAMS
https://malaria.bio.uci.edu,301,Apache,301 Moved Permanently
https://manufacturing.uci.edu,200,openresty,UCI Makerspace
https://map.uci.edu,302,Apache,
https://marc.bio.uci.edu,200,nginx,MARC - Undergraduate Student Training in Academic Research
https://marc.dev-pantheon.bio.uci.edu,401,nginx,Pantheon | Site Locked
https://marc.test-pantheon.bio.uci.edu,200,nginx,
https://mat-interviews.education.uci.edu,200,AmazonS3,MAT Interviews
https://mbb.bio.uci.edu,200,nginx,The Department of Molecular Biology and Biochemistry | UC Irvine Charlie Dunlop School of Biological Sciences
https://mbb.dev-pantheon.bio.uci.edu,401,nginx,Pantheon | Site Locked
https://mbb.test-pantheon.bio.uci.edu,200,nginx,The Department of Molecular Biology and Biochemistry | UC Irvine Charlie Dunlop School of Biological Sciences
https://matomo.lib.uci.edu,200,nginx,Sign in - Matomo
https://mchenrylab.bio.uci.edu,200,AmazonS3,McHenry Lab
https://mcrs.bio.uci.edu,200,nginx,Home - Masters in Conservation and Restoration Science at UCI
https://mcrs.dev-pantheon.bio.uci.edu,401,nginx,Pantheon | Site Locked
https://mcrs.test-pantheon.bio.uci.edu,200,nginx,Home - Masters in Conservation and Restoration Science at UCI
http://mcsb.bio.uci.edu,530,cloudflare,
https://mcsb.uci.edu,301,cloudflare,301 Moved Permanently
http://mail.kotterbo.sandbox.lib.uci.edu,302,Apache,302 Found
http://mail.kwentuhan.sandbox.lib.uci.edu,302,Apache,302 Found
http://mail.laurenhanks.sandbox.lib.uci.edu,302,Apache,302 Found
https://media.bio.uci.edu,403,AmazonS3,
https://media.learn.uci.edu,301,Apache,301 Moved Permanently
https://mdsc.eng.uci.edu,200,openresty,Materials Discovery &amp; Synthesis Center
http://mail.maggior.sandbox.lib.uci.edu,302,Apache,302 Found
http://mail.mcbrown.sandbox.lib.uci.edu,302,Apache,302 Found
https://memory.uci.edu,301,Apache,301 Moved Permanently
https://mediaservices.uci.edu,302,openresty,
https://mems.eng.uci.edu,200,openresty,MicroSystems Lab &#8211; MEMS
https://medschool.uci.edu,200,nginx,UC Irvine School of Medicine
https://medicine.uci.edu,302,openresty,
https://meng.eng.uci.edu,200,Apache,Professional Master of Engineering | Preparing graduates for employment in industries such as electronics  aerospace  au
https://mesa.eng.uci.edu,200,openresty,Mathematics  Engineering  Science Achievement (MESA) &#8211; UC Irvine
https://medclinic.bli.uci.edu,301,Sucuri/Cloudproxy,
https://mecps.uci.edu,200,Apache,MECPS | Professional Master of Embedded and Cyber-Physical Systems
https://mfi.soceco.uci.edu,200,openresty,Metropolitan Futures Initiative
http://mail.mdlaudat.sandbox.lib.uci.edu,302,Apache,302 Found
http://mail.ncarp.sandbox.lib.uci.edu,302,Apache,302 Found
